  #time                     mass                      x-momentum                y-momentum                z-momentum                E_internal+kinetic        E_kinetic_(from_vel)      E_internal                E_grav                    E_restmass                E_neutloss                mass_burned               mass_burned_to_NSQE       mass_burned_to_NSE        mass_burned_by_flame      estimated_Ni56_mass       mass_with_dens_>_1e9      mass_with_dens_>_3e8      mass_with_dens_>_1e8      mass_with_dens_>_3e7      mass_with_dens_>_2e7      mass_with_dens_>_1.5e7    mass_with_dens_>_1e7      mass_with_dens_>_7e6      mass_with_dens_>_3e6      mass_with_dens_>_1e6      burned_volume             maximum_density           minimum_flame_density     T_max                     Pressure_at_T_max        
  2.196989505177233681E-01  2.745879400920944199E+33 -1.509920732299480018E+30  4.849331083654781921E+29 -2.691593579322159283E+33  2.533274386990438221E+51  3.360130848231511631E+45  2.533271026859591354E+51 -3.042681971227008396E+51 -2.073990742770905180E+52  4.841296032020757352E+46  5.902586581900887132E+29  5.902586581900887132E+29  5.902583123080735561E+29  5.902049824613821900E+29  7.279611139803375929E+28  6.848771591229868104E+32  1.750877873280348657E+33  2.313017533990297539E+33  2.599903181076614028E+33  2.649118470546335510E+33  2.674862031198216068E+33  2.699757520311687545E+33  2.715753006948737577E+33  2.734775570554987631E+33  2.743173250035156127E+33  3.043942704384168428E+20  2.198557682050100327E+09  2.146766461888950109E+09  9.475549630348327637E+09  1.375493974812955909E+27
  2.203239661806044580E-01  2.745879400920958610E+33 -1.408729296620571316E+30  5.879194777655937833E+29 -2.683956001335410958E+33  2.533287684057960616E+51  3.378070336665520997E+45  2.533284305987622430E+51 -3.042694262287986448E+51 -2.073990845154801083E+52  4.867208064211745870E+46  5.927587875093903894E+29  5.927587875093903894E+29  5.927584406710752578E+29  5.927046977240594109E+29  7.299087169813543988E+28  6.848831621297165350E+32  1.750896546665117812E+33  2.313034858716749446E+33  2.599866115304270805E+33  2.649159238966591757E+33  2.674857079417498877E+33  2.699751916427885531E+33  2.715785385194642950E+33  2.734775375717216262E+33  2.743168917698449397E+33  3.057008976360163246E+20  2.198557727378251553E+09  2.147181089152243137E+09  9.476306179748523712E+09  1.375506677136665140E+27
  2.209489242995835157E-01  2.745879400920983975E+33 -1.452534808696904095E+30  5.560965834054911329E+29 -2.676263146046697254E+33  2.533300975631692653E+51  3.396678524420477457E+45  2.533297578953163102E+51 -3.042706547014498579E+51 -2.073990947759911630E+52  4.893196959339050153E+46  5.952643339814286738E+29  5.952643339814286738E+29  5.952639861774562841E+29  5.952098228711104942E+29  7.318537638327307197E+28  6.848891712008586260E+32  1.750922008693770608E+33  2.313062814910721625E+33  2.599824880699847342E+33  2.649202858911320637E+33  2.674841971189101702E+33  2.699748126357744065E+33  2.715815089860416256E+33  2.734777738433864051E+33  2.743164664235523356E+33  3.070101551956985119E+20  2.198579742320707321E+09  2.146718682677120924E+09  9.477013520653366089E+09  1.375497831498228416E+27
  2.215738274820228670E-01  2.745879400921004727E+33 -1.345555546209260699E+30  3.904091063658694163E+29 -2.668500027536000366E+33  2.533314261651327921E+51  3.415737937512604445E+45  2.533310845913392587E+51 -3.042718824701303601E+51 -2.073991050588369697E+52  4.919262944619245918E+46  5.977753118595451185E+29  5.977753118595451185E+29  5.977749633604740737E+29  5.977203742651602545E+29  7.338118495808660463E+28  6.848951811665656269E+32  1.750919834557734387E+33  2.313075955944109764E+33  2.599798056113992932E+33  2.649244155290587461E+33  2.674827855448261674E+33  2.699748020770852242E+33  2.715839981303643360E+33  2.734780900014238071E+33  2.743161278476357508E+33  3.083220828036732027E+20  2.198586173403297901E+09  2.147111612323471546E+09  9.477820173276996613E+09  1.373258400968423624E+27
  2.221986747643498461E-01  2.745879400921026633E+33 -1.708726429935989597E+30  3.812903300242437202E+29 -2.660286355594959257E+33  2.533327542026738449E+51  3.435034779319056585E+45  2.533324106991963981E+51 -3.042731094705459914E+51 -2.073991153646449775E+52  4.945406107175146761E+46  6.002917388958865897E+29  6.002917388958865897E+29  6.002913894942590656E+29  6.002363742689856935E+29  7.358189764530899176E+28  6.849011871356265652E+32  1.750958846968227588E+33  2.313094299832036964E+33  2.599774119182675611E+33  2.649285649067951296E+33  2.674807202875026723E+33  2.699751635276313678E+33  2.715865157532872867E+33  2.734785472261273889E+33  2.743157143162275844E+33  3.096367166740961034E+20  2.198619263191892624E+09  2.146691584188432455E+09  9.478785995360406876E+09  1.373263149089827280E+27
  2.228234665302476492E-01  2.745879400921048538E+33 -1.723988683950907866E+30  4.887608319629011488E+29 -2.651759950411535226E+33  2.533340816499545244E+51  3.454328233425043647E+45  2.533337362171312866E+51 -3.042743356666371225E+51 -2.073991256921404033E+52  4.971626617993088940E+46  6.028136491547460312E+29  6.028136491547460312E+29  6.028132992630676875E+29  6.027578600788528765E+29  7.379050388429164895E+28  6.849071849259630863E+32  1.750984977219510131E+33  2.313113291717272418E+33  2.599760097515576016E+33  2.649323786485523711E+33  2.674792153960500850E+33  2.699755282837246372E+33  2.715888228880186861E+33  2.734791238132661182E+33  2.743151804394553349E+33  3.109541182263490642E+20  2.198626007263180256E+09  2.147430060894702673E+09  9.479753838054386139E+09  1.373275100719732941E+27
  2.234481979673875185E-01  2.745879400921066985E+33 -1.764816422838870499E+30  3.143215820152364334E+29 -2.643408929536928878E+33  2.533354085083908239E+51  3.473396302511199883E+45  2.533350611687607166E+51 -3.042755611372542892E+51 -2.073991360438174107E+52  4.997924413694497513E+46  6.053410449243359152E+29  6.053410449243359152E+29  6.053406939511034843E+29  6.052848375540520902E+29  7.399537753654533852E+28  6.849131710453459768E+32  1.751030178188196421E+33  2.313131648335492546E+33  2.599742752852029535E+33  2.649361910254481620E+33  2.674772783925859405E+33  2.699761171599053927E+33  2.715904487165451098E+33  2.734801244648108392E+33  2.743146610643724026E+33  3.122743605054796595E+20  2.198658146354491711E+09  2.147022256180026293E+09  9.480700143647705078E+09  1.373266057561663722E+27
  2.240728751345227865E-01  2.745879400921085432E+33 -1.675531536996885863E+30  4.943698888660603300E+29 -2.634767057732853270E+33  2.533367347474142545E+51  3.492017044978141626E+45  2.533363855457096214E+51 -3.042767859145912606E+51 -2.073991464168250449E+52  5.024299823620222154E+46  6.078739854767225516E+29  6.078739854767225516E+29  6.078736335793171372E+29  6.078173606482971235E+29  7.420039064101601050E+28  6.849191429419946151E+32  1.751041628067197923E+33  2.313131297211684668E+33  2.599731095827362469E+33  2.649388694146200637E+33  2.674752195098732425E+33  2.699770197886663935E+33  2.715922232293957338E+33  2.734812582569421716E+33  2.743141238503154618E+33  3.135975375103687393E+20  2.198670083525457859E+09  2.146656090723344803E+09  9.481652594414323807E+09  1.373269614271705237E+27
  2.246974887871847626E-01  2.745879400921110219E+33 -1.567533801729881970E+30  3.002975136026606536E+29 -2.626065212781139582E+33  2.533380603437165044E+51  3.509917333524236232E+45  2.533377093519829317E+51 -3.042780099762358569E+51 -2.073991568120162980E+52  5.050752601630262877E+46  6.104124466759199724E+29  6.104124466759199724E+29  6.104120941259558495E+29  6.103554071603191349E+29  7.440003966476772297E+28  6.849250988066093960E+32  1.751091865773672684E+33  2.313137582672589243E+33  2.599714597372723245E+33  2.649418517400921894E+33  2.674729017368384734E+33  2.699784449027903653E+33  2.715938185631603511E+33  2.734820756779956346E+33  2.743136592671926409E+33  3.149237052513651261E+20  2.198699842473309994E+09  2.146145471179746151E+09  9.482609317488712311E+09  1.373283679771264566E+27
  2.253220368669979767E-01  2.745879400921130396E+33 -1.671555115523650307E+30  3.672145044750156891E+29 -2.617326428798776114E+33  2.533393852881277280E+51  3.526853456544510531E+45  2.533390326027820977E+51 -3.042792332847955655E+51 -2.073991672302246758E+52  5.077282797978808396E+46  6.129564455813155866E+29  6.129564455813155866E+29  6.129560916524532628E+29  6.128989938255066543E+29  7.459741533353660212E+28  6.849310378494627238E+32  1.751137932383650394E+33  2.313149639637059170E+33  2.599696861187165674E+33  2.649445207963607643E+33  2.674701200062831278E+33  2.699800970567945567E+33  2.715950394409241730E+33  2.734831602620968214E+33  2.743131433880702949E+33  3.162529464301909443E+20  2.198707426461913109E+09  2.146515455869558334E+09  9.483552981544996262E+09  1.373287419535241333E+27
  2.259465113065511899E-01  2.745879400921157489E+33 -1.762832717239877379E+30  2.476003993467271049E+29 -2.608257149053635717E+33  2.533407095444524820E+51  3.542596869402951044E+45  2.533403552847654584E+51 -3.042804557187948318E+51 -2.073991776707535830E+52  5.103890143000122468E+46  6.155059906583656535E+29  6.155059906583656535E+29  6.155056359669904326E+29  6.154481247860384723E+29  7.480071427602616425E+28  6.849369602999885719E+32  1.751168817066267508E+33  2.313145312648654419E+33  2.599684066263280469E+33  2.649469226482049920E+33  2.674674436338466588E+33  2.699819672263061403E+33  2.715960198305315382E+33  2.734844002214154032E+33  2.743127523047166105E+33  3.175853131146604708E+20  2.198729220078275681E+09  2.146034872918569326E+09  9.484489538618822098E+09  1.373289736375472664E+27
  2.265709163006642268E-01  2.745879400921176512E+33 -1.936414460992116693E+30  3.483942117677781828E+29 -2.599251628207337524E+33  2.533420331156194878E+51  3.556956078145651945E+45  2.533416774200123550E+51 -3.042816772528059230E+51 -2.073991881344363126E+52  5.130574865519843180E+46  6.180611162039981039E+29  6.180611162039981039E+29  6.180607613151265285E+29  6.180028409526083969E+29  7.500075142015176773E+28  6.849428671288053262E+32  1.751236192220571676E+33  2.313160191543094045E+33  2.599676984676551448E+33  2.649493719276787753E+33  2.674648640463369664E+33  2.699841207163128956E+33  2.715970999429829160E+33  2.734857028085395716E+33  2.743123295585617013E+33  3.189208498519778918E+20  2.198728551022692204E+09  2.147278512565969229E+09  9.485430416037052155E+09  1.373306718746235398E+27
  2.271952524689052066E-01  2.745879400921196112E+33 -1.995519788786372487E+30  4.479661779745175001E+29 -2.590138812398907574E+33  2.533433560001226968E+51  3.569769652521025572E+45  2.533429990231577207E+51 -3.042828978836192187E+51 -2.073991986224051543E+52  5.157337073468052802E+46  6.206218256619366250E+29  6.206218256619366250E+29  6.206214689765182190E+29  6.205631469187393587E+29  7.520383942264545520E+28  6.849487598205204966E+32  1.751240614688449261E+33  2.313175412799322293E+33  2.599677375082675178E+33  2.649517820116794232E+33  2.674612741557499992E+33  2.699866221298999554E+33  2.715980370162430128E+33  2.734870335457576750E+33  2.743118982577649107E+33  3.202595682114109440E+20  2.198742664040406227E+09  2.146969718345115185E+09  9.486337361915285110E+09  1.373294336374209978E+27
  2.278195189949017707E-01  2.745879400921218018E+33 -1.948379058157848192E+30  4.299200133600838491E+29 -2.580762832177897723E+33  2.533446781890693411E+51  3.580886434563512593E+45  2.533443201004255989E+51 -3.042841176185368330E+51 -2.073992091353723084E+52  5.184176856200947255E+46  6.231881697946948347E+29  6.231881697946948347E+29  6.231878118059802250E+29  6.231290838705202827E+29  7.540975142610121673E+28  6.849546401175465145E+32  1.751230090401877177E+33  2.313210200162518908E+33  2.599672124832767266E+33  2.649526994563250050E+33  2.674578223198244329E+33  2.699889093813503722E+33  2.715985155719282828E+33  2.734883052419677916E+33  2.743114735290090581E+33  3.216014955081689989E+20  2.198732125448306084E+09  2.145968337326672792E+09  9.487257343973218918E+09  1.373310118142399249E+27
  2.284437156915606892E-01  2.745879400921244535E+33 -1.915279689247959945E+30  4.000777739502263853E+29 -2.571197662546346692E+33  2.533459996493102024E+51  3.590327590501756095E+45  2.533456406165513717E+51 -3.042853364546029615E+51 -2.073992196715141804E+52  5.211094284694657855E+46  6.257601619598436744E+29  6.257601619598436744E+29  6.257598027502274830E+29  6.257006574347601541E+29  7.560884645225902810E+28  6.849605098448308683E+32  1.751244040278988787E+33  2.313219054863756436E+33  2.599664588696034788E+33  2.649542250757229381E+33  2.674547890212033158E+33  2.699921045251990360E+33  2.715988736017349932E+33  2.734894601733625326E+33  2.743109854893878595E+33  3.229466111864842486E+20  2.198745347081535339E+09  2.145834678068655491E+09  9.488141796978240967E+09  1.373305516007345201E+27
  2.290678467643428307E-01  2.745879400921259523E+33 -2.122268615202173914E+30  1.244422148414426465E+29 -2.561583804409662910E+33  2.533473203958078686E+51  3.598227370961420978E+45  2.533469605730702308E+51 -3.042865544768888606E+51 -2.073992302329749746E+52  5.238089620892214903E+46  6.283378494755062605E+29  6.283378494755062605E+29  6.283374897249611697E+29  6.282779186600882454E+29  7.580362881554285246E+28  6.849663710392542473E+32  1.751287482094009804E+33  2.313237169084527736E+33  2.599675325114483563E+33  2.649555608600475810E+33  2.674510995790407855E+33  2.699955677261430465E+33  2.715984707191702626E+33  2.734907553022141987E+33  2.743105635489646530E+33  3.242948969433030984E+20  2.198734398863786221E+09  2.145711933677144527E+09  9.489008584633728027E+09  1.373300492296152224E+27
  2.296919068181531576E-01  2.745879400921279122E+33 -2.078919595404274212E+30  1.966371491686439752E+29 -2.551792537391202910E+33  2.533486403908282487E+51  3.604717536972604656E+45  2.533482799190745719E+51 -3.042877715797104036E+51 -2.073992408185102145E+52  5.265162733746125343E+46  6.309212137473438078E+29  6.309212137473438078E+29  6.309208532331853934E+29  6.308608651230411063E+29  7.599439095191504289E+28  6.849722254523115107E+32  1.751345754471279662E+33  2.313242387403627789E+33  2.599686194229091805E+33  2.649569162094607641E+33  2.674476206569698763E+33  2.699989372964234098E+33  2.715982430739730488E+33  2.734921749295697421E+33  2.743101771180894828E+33  3.256462692173209272E+20  2.198737526749786377E+09  2.145536487360361099E+09  9.489854212811985016E+09  1.373300762224627367E+27
  2.303159010468365797E-01  2.745879400921299875E+33 -1.991267883341992247E+30  2.707635124978730573E+29 -2.542022127138772220E+33  2.533499596261860895E+51  3.610019754213930803E+45  2.533495986242109085E+51 -3.042889877048190255E+51 -2.073992514277786077E+52  5.292313971922715240E+46  6.335102618431759523E+29  6.335102618431759523E+29  6.335099002777311586E+29  6.334494965310211355E+29  7.619391570261309197E+28  6.849780747920215682E+32  1.751373459251832618E+33  2.313250246443525962E+33  2.599699685329813101E+33  2.649575492504884597E+33  2.674441922977240022E+33  2.700026133545932050E+33  2.715980501337602512E+33  2.734934714094948400E+33  2.743097987612955676E+33  3.270007068054270771E+20  2.198727559176057816E+09  2.145382818546581984E+09  9.490678072180532455E+09  1.373304742318393107E+27
  2.309398254710774423E-01  2.745879400921323510E+33 -2.037084528521850654E+30  2.885372532346429243E+29 -2.531958503413589288E+33  2.533512780835881566E+51  3.614506286829102578E+45  2.533509166329597136E+51 -3.042902028244876283E+51 -2.073992620612150774E+52  5.319543290379057805E+46  6.361049785173824733E+29  6.361049785173824733E+29  6.361046161496311169E+29  6.360437929273135060E+29  7.639363810195045866E+28  6.849839203996572693E+32  1.751359595894109591E+33  2.313273007416337647E+33  2.599707115278278947E+33  2.649576698647795542E+33  2.674401874277232154E+33  2.700070827056379496E+33  2.715976567562981657E+33  2.734948459055514276E+33  2.743094487303204244E+33  3.283581444799244534E+20  2.198741043628107071E+09  2.145206275109717369E+09  9.491463396228206635E+09  1.373295570424473066E+27
  2.315636817516669166E-01  2.745879400921345992E+33 -2.091133146286249633E+30  3.470882129827416852E+29 -2.521819794968023093E+33  2.533525957464160760E+51  3.618602576389695863E+45  2.533522338861583117E+51 -3.042914169374916607E+51 -2.073992727182920797E+52  5.346850867005128663E+46  6.387053672101438510E+29  6.387053672101438510E+29  6.387050038744567670E+29  6.386437517497727502E+29  7.659478984938131272E+28  6.849897634667353190E+32  1.751401286982687427E+33  2.313259451873220748E+33  2.599720688826172360E+33  2.649577815427025678E+33  2.674361172776080080E+33  2.700112662666472992E+33  2.715966764342395491E+33  2.734962731554881392E+33  2.743091047996806064E+33  3.297185290744029512E+20  2.198730164356729984E+09  2.144986247224922180E+09  9.492225876934926987E+09  1.373290860467959137E+27
